match_id,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,wide_runs,noball_runs
52,6,3,RV Uthappa,RG Sharma,DJ Bravo,0,0,0,,,0,0
63,5,6,SK Trivedi,V Kohli,Anrich Nortje,1,0,1,,,0,0
101,7,4,Ishan Kishan,Andre Russell,Sandeep Sharma,1,0,1,,,0,0
196,5,4,SR Watson,Yuvraj Singh,Yuzvendra Chahal,2,0,2,,,0,0
172,19,1,M Pandey,KL Rahul,Sandeep Sharma,0,0,0,,,0,0
157,20,4,MS Dhoni,P Cummins,SP Narine,2,0,2,,,0,0
24,11,4,KL Rahul,Trent Boult,SP Narine,1,0,1,,,0,0
9,9,4,KL Rahul,KS Williamson,Bhuvneshwar Kumar,6,0,6,,,0,0
22,12,6,AB de Villiers,Rashid Khan,JJ Bumrah,0,0,0,,,0,0
176,15,1,Shikhar Dhawan,Hardik Pandya,Yuzvendra Chahal,1,0,1,,,0,0
163,4,5,Trent Boult,D Karthik,Kagiso Rabada,4,0,4,,,0,0
94,4,2,Mujeeb Ur Rahman,Ishan Kishan,R Ashwin,0,0,0,,,0,0
152,9,2,E Lewis,Kagiso Rabada,Yuzvendra Chahal,4,0,4,,,0,0
126,15,3,SK Raina,Ishan Kishan,Mayank Markande,1,0,1,,,0,0
7,18,3,KL Rahul,RV Uthappa,Kagiso Rabada,0,0,0,,,0,0
10,20,1,G Maxwell,DA Warner,Pat Cummins,0,0,0,,,0,0
25,5,6,J Buttler,E Lewis,Yuzvendra Chahal,1,0,1,,,0,0
159,8,6,D Karthik,Kagiso Rabada,BA Stokes,0,0,0,,,0,0
186,4,4,E Lewis,RG Sharma,Trent Boult,1,0,1,,,0,0
6,6,6,J Bumrah,RG Sharma,Yuzvendra Chahal,0,0,0,,,0,0
78,20,5,P Cummins,SK Raina,Kagiso Rabada,1,0,1,,,0,0
71,6,3,E Lewis,DA Warner,Imran Tahir,0,0,0,,,0,0
2,14,2,R Sharma,Mujeeb Ur Rahman,SP Narine,4,0,4,,,0,0
163,11,1,M Pandey,P Cummins,JJ Bumrah,6,0,6,,,0,0
187,20,4,Rashid Khan,BB McCullum,Pat Cummins,6,0,6,BB McCullum,lbw,0,0
89,15,2,Kagiso Rabada,E Lewis,KL Rahul,1,0,1,,,0,0
104,2,6,RG Sharma,E Lewis,Pat Cummins,0,0,0,,,0,0
136,12,3,Yuvraj Singh,BB McCullum,Rashid Khan,2,0,2,,,0,0
43,20,3,Mujeeb Ur Rahman,Rashid Khan,JJ Bumrah,0,0,0,,,0,0
61,13,5,SR Tendulkar,Hardik Pandya,Imran Tahir,0,0,0,,,0,0
55,4,5,Yuvraj Singh,KL Rahul,DJ Bravo,0,0,0,,,0,0
141,14,3,S Dhawan,Mujeeb Ur Rahman,Imran Tahir,1,0,1,,,0,0
171,11,5,Hardik Pandya,M Pandey,Bhuvneshwar Kumar,2,0,2,,,0,0
116,6,2,Hardik Pandya,Yuvraj Singh,JJ Bumrah,1,0,1,,,0,0
45,4,4,Rashid Khan,Mujeeb Ur Rahman,Yuzvendra Chahal,0,0,0,,,0,0
157,20,5,RG Sharma,Mujeeb Ur Rahman,JJ Bumrah,0,0,0,,,0,0
121,3,3,R Sharma,Hardik Pandya,Pat Cummins,6,0,6,,,0,0
118,12,6,P Cummins,KL Rahul,Anrich Nortje,0,0,0,,,0,0
76,3,1,S Dhawan,Andre Russell,Rashid Khan,1,0,1,,,0,0
46,15,5,CH Gayle,G Maxwell,DJ Bravo,0,0,0,,,0,0
192,2,6,Rashid Khan,Shikhar Dhawan,Bhuvneshwar Kumar,2,0,2,,,0,0
184,18,1,R Sharma,Kagiso Rabada,Anrich Nortje,1,0,1,,,0,0
186,2,3,Hardik Pandya,D Karthik,Rashid Khan,0,0,0,,,0,0
68,19,1,KS Williamson,Ishan Kishan,Yuzvendra Chahal,0,0,0,,,0,0
124,7,3,AB de Villiers,G Maxwell,R Ashwin,1,0,1,,,0,0
194,9,3,Yuvraj Singh,Kagiso Rabada,Trent Boult,1,0,1,,,0,0
153,2,2,J Buttler,RV Uthappa,JJ Bumrah,0,0,0,,,0,0
75,10,6,KS Williamson,SR Watson,Anrich Nortje,6,0,6,,,0,0
178,5,2,Yuvraj Singh,Hardik Pandya,Mayank Markande,0,0,0,,,0,0
78,5,5,V Kohli,R Ashwin,Kagiso Rabada,0,0,0,,,0,0
104,16,5,KS Williamson,SK Trivedi,SP Narine,4,0,4,,,0,0
97,16,6,KS Williamson,Shikhar Dhawan,DJ Bravo,0,0,0,,,0,0
17,11,2,RV Uthappa,S Dhawan,Sandeep Sharma,1,0,1,,,0,0
31,7,3,Shikhar Dhawan,Kagiso Rabada,Chris Woakes,0,0,0,,,0,0
135,8,6,S Marsh,Ishan Kishan,BA Stokes,0,0,0,,,0,0
18,9,5,RG Sharma,SK Raina,Rashid Khan,6,0,6,,,0,0
190,6,6,P Cummins,M Pandey,Rashid Khan,0,0,0,,,0,0
72,3,6,S Marsh,MS Dhoni,SP Narine,4,0,4,,,0,0
150,19,4,Kagiso Rabada,AB de Villiers,Pat Cummins,0,0,0,,,0,0
19,7,4,CH Gayle,Kagiso Rabada,R Ashwin,0,0,0,,,0,0
154,16,3,V Kohli,Trent Boult,SL Malinga,0,0,0,,,0,0
151,20,4,V Kohli,R Ashwin,Yuzvendra Chahal,1,0,1,,,0,0
130,16,5,Yuvraj Singh,SR Watson,Mayank Markande,0,0,0,,,0,0
144,17,3,Trent Boult,CH Gayle,DJ Bravo,4,0,4,,,0,0
121,16,2,KL Rahul,MS Dhoni,Yuzvendra Chahal,1,0,1,,,0,0
88,18,2,S Marsh,AB de Villiers,Sandeep Sharma,6,0,6,,,0,0
136,16,1,RV Uthappa,S Dhawan,Chris Woakes,0,0,0,,,0,0
102,6,2,KS Williamson,BB McCullum,Mitchell Starc,4,0,4,,,0,0
200,9,2,J Bumrah,Shikhar Dhawan,Jasprit Bumrah,2,0,2,,,0,0
191,11,4,RV Uthappa,Trent Boult,Chris Woakes,2,0,2,,,0,0
104,2,4,G Maxwell,SR Tendulkar,Rashid Khan,4,0,4,,,0,0
54,9,3,SK Trivedi,R Sharma,Trent Boult,2,0,2,,,0,0
190,7,2,E Lewis,Trent Boult,Mayank Markande,1,0,1,,,0,0
123,19,4,DA Warner,Hardik Pandya,Anrich Nortje,0,0,0,,,0,0
16,4,1,BB McCullum,R Ashwin,Pat Cummins,0,0,0,,,0,0
35,3,3,Rashid Khan,J Buttler,SP Narine,4,0,4,,,0,0
113,8,3,J Bumrah,RV Uthappa,JJ Bumrah,1,0,1,,,0,0
180,11,3,Trent Boult,S Dhawan,DJ Bravo,2,0,2,,,0,0
51,9,3,R Sharma,J Buttler,SL Malinga,1,0,1,,,0,0
13,17,1,E Lewis,SK Trivedi,JJ Bumrah,0,0,0,,,0,0
84,18,4,Yuvraj Singh,G Maxwell,R Ashwin,0,0,0,,,0,0
200,4,5,KS Williamson,D Karthik,R Ashwin,1,0,1,,,0,0
49,3,6,Mujeeb Ur Rahman,R Ashwin,Rashid Khan,0,0,0,,,0,0
167,11,1,KL Rahul,G Maxwell,Rashid Khan,0,0,0,,,0,0
111,1,4,Yuvraj Singh,V Kohli,Imran Tahir,1,0,1,,,0,0
110,5,3,M Pandey,BB McCullum,Pat Cummins,0,0,0,,,0,0
148,12,6,J Buttler,S Dhawan,SP Narine,1,0,1,J Buttler,bowled,0,0
139,12,1,SR Watson,BB McCullum,Sandeep Sharma,0,0,0,,,0,0
70,8,2,G Maxwell,R Sharma,SP Narine,2,0,2,,,0,0
97,1,4,S Dhawan,Hardik Pandya,BA Stokes,0,0,0,,,0,0
98,19,1,RG Sharma,S Marsh,Mitchell Starc,1,0,1,,,0,0
194,7,1,Shikhar Dhawan,G Maxwell,Trent Boult,0,0,0,,,0,0
130,12,4,J Bumrah,D Karthik,SL Malinga,0,0,0,,,0,0
108,13,1,G Maxwell,Ishan Kishan,Jasprit Bumrah,0,0,0,,,0,0
77,8,6,RG Sharma,Hardik Pandya,Anrich Nortje,1,1,2,,,1,0
83,2,2,P Cummins,KL Rahul,Chris Woakes,1,1,2,,,1,0
121,2,1,S Dhawan,RV Uthappa,Kagiso Rabada,0,0,0,,,0,0
45,17,2,KL Rahul,Ishan Kishan,SL Malinga,1,0,1,,,0,0
104,12,3,SR Watson,R Sharma,JJ Bumrah,4,0,4,,,0,0
37,14,1,Ishan Kishan,KS Williamson,DJ Bravo,2,0,2,,,0,0
108,3,1,Andre Russell,Kagiso Rabada,Yuzvendra Chahal,0,0,0,,,0,0
155,1,3,Andre Russell,Shikhar Dhawan,Mayank Markande,1,0,1,,,0,0
158,4,4,Shikhar Dhawan,S Marsh,SP Narine,0,0,0,,,0,0
58,3,6,AB de Villiers,Rashid Khan,Jasprit Bumrah,0,0,0,,,0,0
48,10,3,Kagiso Rabada,R Ashwin,SP Narine,6,0,6,,,0,0
189,2,6,Ishan Kishan,SK Raina,KL Rahul,0,0,0,,,0,0
61,6,4,SR Watson,V Kohli,Chris Woakes,1,0,1,,,0,0
148,13,4,S Dhawan,Andre Russell,Imran Tahir,1,0,1,,,0,0
168,17,3,BB McCullum,KL Rahul,Mayank Markande,1,0,1,,,0,0
117,4,6,BB McCullum,J Bumrah,R Ashwin,1,0,1,BB McCullum,caught,0,0
59,15,1,CH Gayle,RV Uthappa,SP Narine,0,0,0,,,0,0
22,17,2,Hardik Pandya,D Karthik,KL Rahul,0,0,0,,,0,0
51,12,5,J Buttler,SK Raina,Pat Cummins,1,0,1,,,0,0
136,6,3,KS Williamson,AB de Villiers,DJ Bravo,0,0,0,,,0,0
193,5,5,Mujeeb Ur Rahman,S Marsh,Mayank Markande,0,0,0,,,0,0
100,17,4,Andre Russell,Kagiso Rabada,Trent Boult,0,0,0,Kagiso Rabada,caught and bowled,0,0
143,10,2,MS Dhoni,SK Raina,Yuzvendra Chahal,0,0,0,,,0,0
63,13,2,Rashid Khan,Hardik Pandya,Chris Woakes,0,0,0,,,0,0
71,5,4,CH Gayle,KS Williamson,KL Rahul,0,0,0,,,0,0
3,4,5,RV Uthappa,AB de Villiers,Imran Tahir,1,0,1,,,0,0
32,18,6,Kagiso Rabada,J Buttler,R Ashwin,1,0,1,,,0,0
70,2,4,J Bumrah,CH Gayle,Rashid Khan,2,0,2,,,0,0
125,10,2,D Karthik,AB de Villiers,R Ashwin,0,0,0,,,0,0
93,8,6,Shikhar Dhawan,Mujeeb Ur Rahman,Yuzvendra Chahal,0,0,0,,,0,0
186,9,3,E Lewis,BB McCullum,Yuzvendra Chahal,0,0,0,,,0,0
4,4,6,Shikhar Dhawan,P Cummins,Chris Woakes,1,0,1,,,0,0
27,16,5,Ishan Kishan,Hardik Pandya,BA Stokes,1,0,1,,,0,0
26,19,1,CH Gayle,J Bumrah,Kagiso Rabada,0,0,0,,,0,0
101,2,3,Trent Boult,Andre Russell,Chris Woakes,4,0,4,,,0,0
161,14,6,R Sharma,M Pandey,Chris Woakes,0,0,0,,,0,0
75,14,1,Kagiso Rabada,J Bumrah,Kagiso Rabada,1,0,1,,,0,0
64,9,4,SK Raina,BB McCullum,Rashid Khan,1,0,1,,,0,0
42,7,5,SR Watson,Rashid Khan,Kagiso Rabada,4,0,4,,,0,0
23,11,3,M Pandey,BB McCullum,Jasprit Bumrah,1,0,1,,,0,0
81,20,4,KL Rahul,Hardik Pandya,KL Rahul,2,0,2,,,0,0
113,12,2,KS Williamson,BB McCullum,JJ Bumrah,0,0,0,,,0,0
180,18,3,KL Rahul,Rashid Khan,Imran Tahir,3,0,3,,,0,0
154,13,3,J Buttler,G Maxwell,Pat Cummins,0,0,0,,,0,0
189,10,5,RG Sharma,BB McCullum,Sandeep Sharma,4,0,4,,,0,0
171,9,1,Shikhar Dhawan,M Pandey,Sandeep Sharma,1,0,1,,,0,0
56,5,1,Yuvraj Singh,P Cummins,JJ Bumrah,3,0,3,,,0,0
143,18,5,S Marsh,Mujeeb Ur Rahman,DJ Bravo,1,0,1,,,0,0
100,9,6,SK Trivedi,J Bumrah,Yuzvendra Chahal,1,0,1,,,0,0
82,18,3,MS Dhoni,J Buttler,Trent Boult,1,0,1,,,0,0
138,19,2,AB de Villiers,D Karthik,Anrich Nortje,1,0,1,,,0,0
59,12,6,M Pandey,Andre Russell,Mayank Markande,0,0,0,,,0,0
128,19,4,MS Dhoni,KL Rahul,JJ Bumrah,0,0,0,,,0,0
89,16,6,J Buttler,MS Dhoni,Kagiso Rabada,0,0,0,,,0,0
187,1,6,Shikhar Dhawan,Mujeeb Ur Rahman,SP Narine,0,0,0,,,0,0
138,10,3,M Pandey,D Karthik,Yuzvendra Chahal,4,0,4,,,0,0
81,1,5,SK Raina,SK Trivedi,Chris Woakes,0,0,0,,,0,0
136,14,6,KS Williamson,S Dhawan,Sandeep Sharma,6,0,6,,,0,0
47,1,6,Shikhar Dhawan,CH Gayle,Trent Boult,0,0,0,,,0,0
176,13,4,Ishan Kishan,Shikhar Dhawan,SP Narine,0,0,0,,,0,0
46,14,3,Shikhar Dhawan,RG Sharma,DJ Bravo,2,0,2,,,0,0
166,3,3,Trent Boult,AB de Villiers,Mitchell Starc,1,0,1,,,0,0
143,2,6,SK Trivedi,AB de Villiers,DJ Bravo,1,1,2,,,1,0
84,13,3,R Sharma,Ishan Kishan,R Ashwin,1,0,1,,,0,0
47,18,2,G Maxwell,AB de Villiers,SP Narine,1,0,1,,,0,0
181,6,5,J Buttler,Kagiso Rabada,JJ Bumrah,0,0,0,,,0,0
31,10,3,AB de Villiers,SK Trivedi,DJ Bravo,6,0,6,,,0,0
50,20,2,BB McCullum,Andre Russell,Pat Cummins,6,0,6,,,0,0
172,18,1,BB McCullum,P Cummins,Kagiso Rabada,1,0,1,,,0,0
104,2,3,SK Raina,Shikhar Dhawan,Chris Woakes,0,0,0,,,0,0
83,17,5,D Karthik,Hardik Pandya,Pat Cummins,1,0,1,,,0,0
196,7,3,Mujeeb Ur Rahman,Hardik Pandya,Yuzvendra Chahal,0,0,0,,,0,0
83,18,4,Ishan Kishan,RV Uthappa,Anrich Nortje,0,0,0,,,0,0
179,2,5,DA Warner,S Dhawan,R Ashwin,0,0,0,,,0,0
139,6,6,SR Watson,SK Raina,Pat Cummins,1,0,1,,,0,0
91,18,1,Mujeeb Ur Rahman,D Karthik,Mitchell Starc,4,0,4,,,0,0
12,7,1,Kagiso Rabada,KL Rahul,Sandeep Sharma,1,0,1,,,0,0
53,19,6,V Kohli,SK Raina,Bhuvneshwar Kumar,1,0,1,,,0,0
2,8,6,BB McCullum,KL Rahul,Bhuvneshwar Kumar,0,0,0,,,0,0
12,5,2,P Cummins,R Ashwin,Yuzvendra Chahal,0,0,0,,,0,0
80,7,6,R Ashwin,Mujeeb Ur Rahman,JJ Bumrah,0,0,0,,,0,0
49,16,3,V Kohli,Rashid Khan,BA Stokes,6,0,6,,,0,0
58,3,6,CH Gayle,SR Tendulkar,DJ Bravo,0,0,0,,,0,0
84,6,6,J Bumrah,Rashid Khan,Jasprit Bumrah,4,0,4,,,0,0
28,4,4,S Marsh,RG Sharma,Pat Cummins,1,0,1,,,0,0
10,16,4,AB de Villiers,SR Tendulkar,Sandeep Sharma,0,0,0,,,0,0
178,3,2,Mujeeb Ur Rahman,SK Trivedi,Rashid Khan,1,0,1,,,0,0
170,17,2,S Dhawan,BB McCullum,BA Stokes,1,0,1,,,0,0
65,6,3,Kagiso Rabada,S Marsh,BA Stokes,4,0,4,,,0,0
17,8,2,S Marsh,G Maxwell,Rashid Khan,4,0,4,,,0,0
155,17,3,KS Williamson,J Buttler,Pat Cummins,0,0,0,,,0,0
105,17,5,R Sharma,KL Rahul,Trent Boult,0,0,0,,,0,0
60,1,4,V Kohli,MS Dhoni,Bhuvneshwar Kumar,1,0,1,,,0,0
161,2,5,MS Dhoni,R Sharma,Anrich Nortje,4,0,4,,,0,0
158,13,4,P Cummins,E Lewis,Imran Tahir,0,0,0,,,0,0
123,5,4,SK Trivedi,M Pandey,SP Narine,1,0,1,,,0,0
100,9,2,SK Trivedi,R Sharma,Yuzvendra Chahal,1,0,1,,,0,0
182,18,2,Hardik Pandya,SR Tendulkar,Kagiso Rabada,1,0,1,,,0,0
118,15,4,Ishan Kishan,Andre Russell,Kagiso Rabada,0,0,0,,,0,0
136,7,2,S Dhawan,S Marsh,Chris Woakes,1,0,1,,,0,0
159,12,4,Rashid Khan,SK Trivedi,Jasprit Bumrah,4,0,4,,,0,0
167,15,3,Rashid Khan,SK Raina,KL Rahul,0,0,0,,,0,0
99,17,4,KL Rahul,Kagiso Rabada,JJ Bumrah,0,0,0,,,0,0
70,19,2,Hardik Pandya,S Marsh,SP Narine,6,0,6,,,0,0
34,16,3,D Karthik,DA Warner,SL Malinga,0,0,0,D Karthik,lbw,0,0
24,11,3,S Marsh,J Buttler,KL Rahul,4,0,4,,,0,0
81,19,4,Andre Russell,BB McCullum,DJ Bravo,1,0,1,,,0,0
39,6,4,CH Gayle,Mujeeb Ur Rahman,DJ Bravo,0,0,0,,,0,0
72,8,1,J Buttler,Kagiso Rabada,SL Malinga,4,0,4,,,0,0
98,16,2,R Sharma,Ishan Kishan,Rashid Khan,0,0,0,,,0,0
126,19,3,BB McCullum,RG Sharma,Kagiso Rabada,1,0,1,,,0,0
101,5,1,S Marsh,BB McCullum,Jasprit Bumrah,0,0,0,,,0,0
155,16,1,Rashid Khan,KS Williamson,Kagiso Rabada,1,0,1,,,0,0
134,1,4,SR Watson,KS Williamson,BA Stokes,0,0,0,,,0,0
111,11,1,R Ashwin,Andre Russell,R Ashwin,0,0,0,,,0,0
160,1,6,R Sharma,SR Watson,Bhuvneshwar Kumar,6,0,6,,,0,0
178,9,6,Ishan Kishan,BB McCullum,Kagiso Rabada,0,0,0,,,0,0
105,11,2,G Maxwell,J Bumrah,Pat Cummins,1,0,1,,,0,0
116,3,6,SR Watson,D Karthik,SL Malinga,0,0,0,,,0,0
63,3,2,SK Trivedi,MS Dhoni,SP Narine,2,0,2,,,0,0
20,1,6,V Kohli,G Maxwell,Imran Tahir,0,0,0,,,0,0
118,11,6,AB de Villiers,SR Tendulkar,BA Stokes,6,0,6,,,0,0
21,6,1,RG Sharma,V Kohli,Yuzvendra Chahal,1,0,1,,,0,0
21,13,3,D Karthik,S Marsh,Anrich Nortje,0,0,0,,,0,0
181,6,4,Yuvraj Singh,SK Raina,Rashid Khan,0,1,1,,,0,1
51,9,2,S Marsh,CH Gayle,R Ashwin,0,0,0,,,0,0
59,6,4,Yuvraj Singh,Mujeeb Ur Rahman,Mitchell Starc,1,0,1,,,0,0
89,8,5,V Kohli,R Ashwin,Jasprit Bumrah,0,0,0,,,0,0
89,2,5,Mujeeb Ur Rahman,RG Sharma,Rashid Khan,3,1,4,,,1,0
151,12,6,MS Dhoni,R Ashwin,Trent Boult,0,0,0,,,0,0
128,10,4,SR Watson,S Marsh,Sandeep Sharma,0,0,0,,,0,0
120,15,3,Hardik Pandya,Andre Russell,Rashid Khan,1,0,1,,,0,0
108,1,2,SR Watson,Hardik Pandya,SP Narine,1,0,1,,,0,0
170,6,2,KL Rahul,M Pandey,SL Malinga,0,1,1,,,1,0
51,1,4,Hardik Pandya,KS Williamson,Jasprit Bumrah,0,0,0,,,0,0
49,16,5,Shikhar Dhawan,Mujeeb Ur Rahman,Yuzvendra Chahal,0,0,0,,,0,0
16,12,1,MS Dhoni,BB McCullum,Anrich Nortje,1,0,1,,,0,0
127,7,4,Shikhar Dhawan,V Kohli,Jasprit Bumrah,1,0,1,,,0,0
159,14,5,CH Gayle,J Buttler,Mitchell Starc,1,0,1,,,0,0
33,12,5,Andre Russell,MS Dhoni,JJ Bumrah,4,0,4,,,0,0
84,8,3,Andre Russell,R Ashwin,Pat Cummins,2,0,2,,,0,0
33,11,6,M Pandey,J Bumrah,Sandeep Sharma,1,0,1,M Pandey,run out,0,0
193,5,5,SR Watson,RG Sharma,Mitchell Starc,4,0,4,,,0,0
187,9,1,Trent Boult,Ishan Kishan,KL Rahul,0,0,0,,,0,0
200,2,4,P Cummins,M Pandey,JJ Bumrah,0,0,0,,,0,0
38,9,3,Shikhar Dhawan,SR Watson,Imran Tahir,0,0,0,,,0,0
49,20,5,CH Gayle,RV Uthappa,BA Stokes,0,0,0,,,0,0
73,8,4,Mujeeb Ur Rahman,V Kohli,Jasprit Bumrah,1,0,1,V Kohli,caught,0,0
95,15,2,Trent Boult,Ishan Kishan,Pat Cummins,4,0,4,,,0,0
71,15,3,S Marsh,Andre Russell,Jasprit Bumrah,0,0,0,,,0,0
32,2,3,Andre Russell,SK Trivedi,SP Narine,0,0,0,,,0,0
161,14,6,SR Watson,Rashid Khan,DJ Bravo,1,0,1,,,0,0
73,11,5,DA Warner,D Karthik,BA Stokes,4,0,4,,,0,0
18,5,2,AB de Villiers,KL Rahul,Sandeep Sharma,0,0,0,,,0,0
21,14,3,MS Dhoni,E Lewis,Bhuvneshwar Kumar,1,0,1,,,0,0
102,5,5,RG Sharma,M Pandey,Rashid Khan,0,0,0,,,0,0
59,8,1,R Sharma,MS Dhoni,Sandeep Sharma,0,0,0,,,0,0
40,5,5,SR Watson,BB McCullum,Bhuvneshwar Kumar,6,0,6,BB McCullum,run out,0,0
7,14,5,MS Dhoni,DA Warner,KL Rahul,6,0,6,,,0,0
2,12,6,RG Sharma,Ishan Kishan,Mitchell Starc,0,0,0,,,0,0
138,1,6,Yuvraj Singh,R Ashwin,Pat Cummins,6,0,6,,,0,0
194,20,3,BB McCullum,S Marsh,Trent Boult,1,0,1,,,0,0
116,1,4,E Lewis,Hardik Pandya,KL Rahul,4,0,4,,,0,0
191,7,2,RV Uthappa,S Dhawan,Chris Woakes,1,0,1,,,0,0
161,8,5,J Bumrah,S Dhawan,Mitchell Starc,1,0,1,,,0,0
86,7,4,Ishan Kishan,SR Watson,Rashid Khan,1,0,1,,,0,0
126,16,5,Yuvraj Singh,P Cummins,R Ashwin,1,0,1,,,0,0
159,2,1,R Ashwin,V Kohli,Jasprit Bumrah,0,0,0,,,0,0
25,2,3,S Dhawan,S Marsh,Yuzvendra Chahal,0,0,0,,,0,0
168,1,3,DA Warner,SR Tendulkar,Jasprit Bumrah,0,0,0,,,0,0
53,4,6,R Sharma,Shikhar Dhawan,DJ Bravo,1,1,2,,,1,0
149,18,3,R Ashwin,R Sharma,Chris Woakes,0,0,0,,,0,0
17,13,6,Ishan Kishan,R Sharma,BA Stokes,1,0,1,,,0,0
4,19,1,MS Dhoni,Yuvraj Singh,Jasprit Bumrah,6,0,6,,,0,0
172,9,2,P Cummins,Kagiso Rabada,JJ Bumrah,0,0,0,,,0,0
112,18,6,Shikhar Dhawan,M Pandey,BA Stokes,1,0,1,,,0,0
121,18,2,SK Trivedi,Ishan Kishan,Pat Cummins,0,0,0,,,0,0
105,6,5,Hardik Pandya,SK Trivedi,Rashid Khan,4,0,4,,,0,0
173,16,6,Rashid Khan,SK Trivedi,Yuzvendra Chahal,0,0,0,,,0,0
92,15,4,KS Williamson,DA Warner,Trent Boult,1,0,1,,,0,0
154,11,5,KS Williamson,SR Tendulkar,KL Rahul,4,0,4,,,0,0
29,17,5,DA Warner,CH Gayle,Chris Woakes,4,1,5,,,1,0
43,8,6,BB McCullum,E Lewis,SL Malinga,1,0,1,,,0,0
102,17,6,Hardik Pandya,M Pandey,Chris Woakes,1,0,1,,,0,0
28,8,6,Kagiso Rabada,J Buttler,KL Rahul,1,0,1,,,0,0
28,16,2,MS Dhoni,SR Watson,Sandeep Sharma,4,0,4,,,0,0
164,4,2,R Sharma,DA Warner,JJ Bumrah,1,0,1,,,0,0
175,3,1,J Bumrah,Kagiso Rabada,SL Malinga,0,0,0,,,0,0
179,20,3,BB McCullum,Hardik Pandya,Kagiso Rabada,4,0,4,,,0,0
123,20,5,DA Warner,E Lewis,BA Stokes,1,0,1,,,0,0
122,13,5,AB de Villiers,Trent Boult,Chris Woakes,1,0,1,,,0,0
126,1,4,DA Warner,E Lewis,R Ashwin,0,0,0,,,0,0
186,4,4,Ishan Kishan,BB McCullum,Sandeep Sharma,1,0,1,,,0,0
142,15,2,Rashid Khan,AB de Villiers,JJ Bumrah,0,0,0,,,0,0
8,17,4,MS Dhoni,D Karthik,DJ Bravo,1,0,1,,,0,0
138,2,3,CH Gayle,E Lewis,DJ Bravo,0,0,0,,,0,0
75,20,3,Mujeeb Ur Rahman,CH Gayle,SP Narine,1,0,1,,,0,0
64,1,4,KL Rahul,Hardik Pandya,BA Stokes,6,0,6,,,0,0
150,16,2,Trent Boult,CH Gayle,SL Malinga,0,0,0,,,0,0
155,19,1,Trent Boult,E Lewis,Kagiso Rabada,6,0,6,,,0,0
178,12,6,AB de Villiers,Mujeeb Ur Rahman,Anrich Nortje,0,0,0,,,0,0
18,3,1,J Bumrah,SK Trivedi,Anrich Nortje,4,0,4,,,0,0
36,4,1,KS Williamson,RG Sharma,Chris Woakes,2,0,2,,,0,0
140,12,5,J Bumrah,Shikhar Dhawan,R Ashwin,1,0,1,,,0,0
30,18,1,M Pandey,S Marsh,SP Narine,1,0,1,,,0,0
96,2,5,V Kohli,SR Tendulkar,Mitchell Starc,4,0,4,V Kohli,lbw,0,0
63,16,2,S Marsh,Shikhar Dhawan,Anrich Nortje,0,0,0,,,0,0
163,18,1,J Buttler,SR Tendulkar,Mitchell Starc,0,0,0,,,0,0
19,19,2,P Cummins,Mujeeb Ur Rahman,Kagiso Rabada,1,0,1,,,0,0
193,14,1,SR Watson,Rashid Khan,JJ Bumrah,2,0,2,,,0,0
116,20,2,SR Tendulkar,Shikhar Dhawan,Imran Tahir,2,0,2,,,0,0
194,6,2,D Karthik,Yuvraj Singh,Anrich Nortje,2,0,2,,,0,0
17,18,1,J Buttler,DA Warner,Kagiso Rabada,0,0,0,,,0,0
88,10,5,SR Watson,RV Uthappa,Anrich Nortje,3,0,3,,,0,0
177,19,6,SR Tendulkar,Shikhar Dhawan,Trent Boult,0,0,0,,,0,0
133,20,6,MS Dhoni,R Ashwin,Mayank Markande,1,0,1,,,0,0
59,11,3,P Cummins,S Marsh,Kagiso Rabada,0,0,0,,,0,0
174,14,3,J Bumrah,Trent Boult,KL Rahul,0,0,0,,,0,0
198,10,2,SK Trivedi,SR Watson,KL Rahul,0,0,0,,,0,0
186,10,6,P Cummins,S Dhawan,Imran Tahir,0,0,0,,,0,0
166,16,3,P Cummins,Rashid Khan,Anrich Nortje,1,0,1,,,0,0
88,5,3,MS Dhoni,R Ashwin,SL Malinga,0,0,0,,,0,0
1,3,2,J Bumrah,E Lewis,Rashid Khan,0,0,0,,,0,0
131,19,4,S Marsh,Yuvraj Singh,BA Stokes,0,0,0,,,0,0
28,16,4,Ishan Kishan,SR Watson,SL Malinga,0,0,0,,,0,0
14,2,1,R Ashwin,AB de Villiers,Pat Cummins,0,0,0,,,0,0
191,14,2,DA Warner,MS Dhoni,JJ Bumrah,0,0,0,,,0,0
73,14,2,M Pandey,P Cummins,Imran Tahir,1,0,1,,,0,0
91,8,2,R Sharma,BB McCullum,Sandeep Sharma,1,0,1,,,0,0
139,20,1,KS Williamson,RG Sharma,Chris Woakes,1,0,1,,,0,0
125,4,1,P Cummins,Mujeeb Ur Rahman,Sandeep Sharma,1,0,1,,,0,0
57,9,1,V Kohli,J Bumrah,Jasprit Bumrah,0,0,0,,,0,0
115,7,2,AB de Villiers,RG Sharma,Yuzvendra Chahal,4,0,4,,,0,0
99,20,4,R Sharma,Yuvraj Singh,KL Rahul,1,0,1,,,0,0
135,11,3,R Sharma,E Lewis,Mitchell Starc,1,0,1,,,0,0
96,5,6,MS Dhoni,Hardik Pandya,DJ Bravo,0,0,0,,,0,0
